year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2014,3689,Global Connection (Samoa) Holding Inc.,"All First International Co., Ltd.",1,薩摩亞,0,1,0,0,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,湧德電子股份有限公司,Global Connection (Samoa) Holding Inc.,1,薩摩亞,1,1,0,0,0,上櫃,G3689,27642463,NA,NA,NA,NA,NA
2014,3689,Global Connection (Samoa) Holding Inc.,"Orient Express International Co., Ltd.",0,薩摩亞,0,1,0,0,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,Global Connection (Samoa) Holding Inc.,San Francisco Inc.,1,模里西斯,0,1,0,0,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,Global Connection (Samoa) Holding Inc.,Sunderland Inc.,1,模里西斯,0,1,0,0,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,San Francisco Inc.,中江湧德電子有限公司,1,china,0,1,0,1,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,中江湧德電子有限公司,中江湧德聯網電子有限公司,1,china,0,1,0,1,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,Sunderland Inc.,東莞建冠塑膠電子有限公司,1,china,0,1,0,1,0,上櫃,G3689,NA,NA,NA,NA,NA,NA
2014,3689,湧德電子股份有限公司,泉德電子股份有限公司,0.5,台灣,1,1,0,0,0,上櫃,G3689,27642463,53408858,NA,NA,NA,NA
2014,3689,春堂投資有限公司,湧德電子股份有限公司,NA,NA,0,0,0,0,1,上櫃,G3689,25113945,27642463,NA,NA,NA,NA
