year,stock,source,target,sublist.holder,sublist.location,sublist.is_coreSource,sublist.table_source1,sublist.table_source2,sublist.table_source3,sublist.table_source4,market,group,taxcode.source,taxcode.target,china.note,X1,修正,非集團
2015,8466,東莞美哲塑膠製品有限公司,上海美喆建築裝飾材料有限公司,1,china,0,1,0,0,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,東莞美哲塑膠製品有限公司,北京美哲建築裝飾材料有限公司,1,china,0,1,0,1,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,普隆國際(香港)有限公司,東莞美哲塑膠製品有限公司,1,china,0,1,0,1,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,普隆國際(香港)有限公司,東莞普隆塑膠製品有限公司,1,china,0,1,0,1,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,普隆國際(香港)有限公司,東莞開普塑膠製品有限公司,1,china,0,1,0,1,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,"M. J. International Co., Ltd.",盈溢國際企業有限公司,1,香港,0,0,1,0,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,"M. J. International Co., Ltd.",盈溢控股(香港)有限公司,1,香港,0,0,1,0,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,"M. J. International Co., Ltd.",美喆國際企業股份有限公司,1,台灣,0,0,1,0,0,上市,G8466,NA,30974752,NA,NA,NA,NA
2015,8466,東莞美哲塑膠製品有限公司,重慶美吉吉建築裝飾材料有限公司,1,不明,0,1,0,0,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,"M. J. International Co., Ltd.",普隆國際(香港)有限公司,1,香港,0,0,1,0,0,上市,G8466,NA,NA,NA,NA,NA,NA
2015,8466,東莞美哲塑膠製品有限公司,廣州浦麗華建築裝飾材料有限公司,1,china,0,1,0,1,0,上市,G8466,NA,NA,NA,NA,NA,NA
